# Data printout from CCMC-simulation: version PD4D-1.3
# Data type:  TIE-GCM  ionosphere
# Run name:   Nick_Gross_071624_IT_1
# Missing data:          NaN
# Coordinate System: GEO
# Satellite Track: gracefo1_512972009515
# Output data: field with 1x7181=7181 elements
# Year Month Day Hour Min Sec    Lon    Lat    H            T_n        Vn_Lon        Vn_Lat        WN        rho(O2)        rho(O)        N2        rho(NO)        rho(N4S)        HE        N_e        T_e        T_i        TEC        N(O2+)        N(O+)        PHI        Vi_Lon        Vi_Lat        Vi_IP        DEN        QJOULE        HMF2        NMF2        Z        ZG        SIGMA_PED        SIGMA_HAL        NO_COOL        T_lbc        Vlbc_Lon        Vlbc_Lat        TN_lbc        VN,lbc_Lon        VN,lbc_Lat        NmF2        HmF2        
#  [year]  [month]  [day]  [h]  [m]  [s]  [deg]  [deg]  [km]  [K]  [m/s]  [m/s]  [m/s]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [cm-3]  [K]  [K]  [TECU]  [cm-3]  [cm-3]  [V]  [m/s]  [m/s]  [m/s]  [kg/m3]  [mW/kg]  [km]  [cm-3]  [km]  [km]  [S/m]  [S/m]  [mW/kg]  [K]  [m/s]  [m/s]  [K]  [m/s]  [m/s]  [cm-3]  [km]
2024  05  10  12  55   0.000      62.030     -16.520      475.80      1414.7     -16.969     -8.3893      2.7113   0.0016746     0.88932     0.10900  3.4505E-05    0.018551      0.0000  1.7136E+06      1427.7      1422.5      71.665      17.492  1.6063E+06     -2758.8     -33.067   -0.096570     -6.5976  3.0268E-12      1235.2      387.10  2.3352E+06      486.81      475.80  3.5788E-06  1.9271E-09      14.428      187.97     -34.788     -15.797      187.97     -34.791     -15.782  2.3502E+06      365.42
2024  05  10  12  56   0.000      61.856     -20.350      476.11      1411.8     -9.2454     -12.691      3.0954   0.0016379     0.89292     0.10544  3.3307E-05    0.018019      0.0000  1.5375E+06      1448.2      1432.3      66.686      17.360  1.4341E+06     -3216.1     -30.108      1.2767     -7.4115  2.9863E-12      1968.9      381.19  2.1844E+06      487.21      476.11  3.0558E-06  1.5996E-09      13.732      187.25     -43.532     -12.713      187.25     -43.536     -12.697  2.2040E+06      364.10
2024  05  10  12  57   0.000      61.685     -24.170      476.42      1406.2     -1.3163     -18.519      3.3363   0.0015838     0.89732     0.10110  3.1711E-05    0.017462      0.0000  1.4129E+06      1474.1      1442.8      63.548      16.809  1.3108E+06     -3665.2     -27.528      2.1433     -7.6792  2.9327E-12      2999.6      375.57  2.1008E+06      487.62      476.42  2.6719E-06  1.3547E-09      12.784      185.82     -49.565     -8.3771      185.82     -49.568     -8.3617  2.1224E+06      363.30
2024  05  10  12  58   0.000      61.519     -28.000      476.74      1397.0      6.3937     -25.943      3.3688   0.0015099     0.90267    0.095823  2.9661E-05    0.016887      0.0000  1.3246E+06      1493.4      1447.4      61.628      15.721  1.2246E+06     -4103.8     -25.665      2.1263     -7.5069  2.8610E-12      4394.5      369.80  2.0556E+06      488.05      476.73  2.3815E-06  1.1597E-09      11.551      183.57     -50.323     -6.0501      183.58     -50.326     -6.0345  2.0777E+06      362.17
2024  05  10  12  59   0.000      61.360     -31.820      477.06      1384.4      13.157     -34.657      3.2066   0.0014253     0.90865    0.089924  2.7340E-05    0.016283      0.0000  1.2584E+06      1500.1      1444.1      60.272      14.376  1.1619E+06     -4534.3     -25.095     0.96184     -7.1928  2.7833E-12      6121.2      364.35  2.0274E+06      488.48      477.05  2.1600E-06  1.0129E-09      10.238      181.21     -49.275     -6.1208      181.22     -49.278     -6.1045  2.0550E+06      343.01
2024  05  10  13  00   0.000      61.208     -35.650      477.38      1368.9      18.831     -44.729      2.9184   0.0013352     0.91506    0.083603  2.4868E-05    0.015628      0.0000  1.1935E+06      1500.2      1436.5      58.707      13.019  1.1021E+06     -4976.1     -26.113     -1.5449     -6.9854  2.7021E-12      8131.4      358.82  1.9913E+06      488.93      477.38  1.9646E-06  8.9533E-10      8.9426      178.85     -46.719     -9.1707      178.85     -46.724     -9.1530  2.0251E+06      341.37
2024  05  10  13  01   0.000      61.067     -39.470      477.72      1350.8      23.086     -56.129      2.5383   0.0012387     0.92187    0.076898  2.2275E-05    0.014910      0.0000  1.1150E+06      1499.8      1426.8      56.392      11.597  1.0300E+06     -5459.5     -29.469     -5.7825     -7.2012  2.6038E-12      10297.      352.61  1.9395E+06      489.40      477.72  1.7461E-06  7.6673E-10      7.6028      177.32     -41.703     -14.681      177.33     -41.712     -14.662  1.9678E+06      339.43
2024  05  10  13  02   0.000      60.938     -43.290      478.05      1330.7      25.403     -69.043      2.1087   0.0011375     0.92889    0.069978  1.9643E-05    0.014145      0.0000  1.0224E+06      1502.8      1417.3      53.373      10.158  9.4447E+05     -6044.0     -36.517     -12.500     -8.2532  2.4898E-12      12523.      345.81  1.8831E+06      489.87      478.05  1.5046E-06  6.2748E-10      6.2745      176.20     -36.161     -21.270      176.20     -36.173     -21.249  1.8882E+06      337.30
2024  05  10  13  03   0.000      60.825     -47.110      478.40      1309.7      23.025     -84.998      1.5671   0.0010326     0.93598    0.062983  1.7034E-05    0.013347      0.0000  9.2800E+05      1510.0      1408.4      50.215      8.6915  8.5697E+05     -6783.6     -50.423     -23.822     -10.979  2.3630E-12      14846.      339.55  1.8379E+06      490.37      478.40  1.2648E-06  4.9118E-10      5.0160      176.09     -30.687     -27.547      176.09     -30.704     -27.526  1.8059E+06      331.88
2024  05  10  13  04   0.000      60.734     -50.930      478.76      1288.3      9.3591     -104.74     0.90261  0.00093525     0.94266    0.056411  1.4635E-05    0.012507      0.0000  8.4109E+05      1522.5      1401.2      47.043      7.4297  7.7721E+05     -7917.3     -78.922     -45.116     -17.179  2.2472E-12      16950.      334.54  1.7856E+06      490.86      478.76  1.0625E-06  3.8607E-10      3.9851      176.43     -25.020     -32.631      176.43     -25.040     -32.612  1.7158E+06      323.74
2024  05  10  13  05   0.000      60.671     -54.750      479.13      1267.4     -15.386     -131.64     0.71541  0.00085697     0.94824    0.050906  1.2648E-05    0.011561      0.0000  6.8612E+05      1702.9      1439.8      41.212      7.0578  6.3258E+05     -9752.9     -113.56     -76.397     -24.708  2.1563E-12      15843.      331.23  1.6787E+06      491.36      479.13  8.1238E-07  2.8352E-10      3.2299      177.26     -19.423     -35.890      177.27     -19.444     -35.872  1.5533E+06      316.32
2024  05  10  13  06   0.000      60.648     -58.570      479.52      1245.8     -38.415     -161.22   -0.022621  0.00078379     0.95328    0.045934  1.0926E-05    0.010603      0.0000  6.1752E+05      1749.5      1433.1      37.880      6.1539  5.7132E+05     -12370.     -138.33     -108.38     -29.666  2.0733E-12      14625.      330.05  1.5422E+06      491.87      479.52  6.7990E-07  2.2455E-10      2.6037      178.06     -14.473     -37.024      178.06     -14.496     -37.009  1.4258E+06      314.33
2024  05  10  13  07   0.000      60.680     -62.390      479.91      1224.9     -57.717     -204.53    -0.37402  0.00071618     0.95736    0.041933  9.6546E-06   0.0097990      0.0000  5.6276E+05      1820.2      1431.5      37.798      5.4662  5.2125E+05     -15480.     -167.08     -164.67     -32.907  1.9852E-12      14396.      327.74  1.4976E+06      492.40      479.91  5.6863E-07  1.7504E-10      2.1242      178.84     -9.5135     -35.732      178.85     -9.5361     -35.721  1.4187E+06      313.25
2024  05  10  13  08   0.000      60.795     -66.200      480.33      1204.2     -101.09     -301.72      2.3717  0.00072589     0.95919    0.040090  9.5734E-06   0.0087682      0.0000  5.0793E+05      1904.8      1428.0      36.066      5.2688  4.7145E+05     -19136.     -208.00     -273.29     -34.039  1.8874E-12      12160.      328.13  1.5405E+06      492.93      480.33  4.6528E-07  1.3142E-10      1.9214      179.44     -4.0472     -32.433      179.44     -4.0685     -32.425  1.3553E+06      311.86
2024  05  10  13  09   0.000      61.040     -70.010      480.75      1195.4     -45.475     -361.01     0.46325  0.00071992     0.96103    0.038251  9.1427E-06   0.0080328      0.0000  4.4257E+05      1989.8      1429.5      29.901      4.5409  4.1553E+05     -24133.     -197.93     -425.10     -15.506  1.8755E-12      22043.      324.93  1.3917E+06      493.44      480.75  3.8978E-07  1.0728E-10      1.8007      180.26    -0.87450     -27.916      180.26    -0.89301     -27.911  1.1113E+06      312.07
2024  05  10  13  10   0.000      61.507     -73.830      481.19      1187.3      57.864     -381.11    -0.75230  0.00068563     0.96321    0.036103  8.4946E-06   0.0075632      0.0000  4.2623E+05      2007.7      1422.6      26.641      3.6162  4.0233E+05     -28643.     -59.518     -496.51      32.572  1.8568E-12      21075.      327.70  1.2450E+06      493.96      481.20  3.5659E-07  9.5166E-11      1.6382      180.63      3.5761     -22.347      180.63      3.5605     -22.346  9.9231E+05      312.01
2024  05  10  13  11   0.000      62.402     -77.630      481.65      1171.9      189.63     -329.78      2.2465  0.00061275     0.96708    0.032303  7.3336E-06   0.0067403      0.0000  5.1376E+05      1868.7      1400.4      29.653      2.6670  4.8065E+05     -28334.      199.77     -330.06      95.589  1.8572E-12      11090.      334.62  1.3565E+06      494.47      481.65  4.0635E-07  1.0599E-10      1.3812      180.78      7.7854     -16.494      180.78      7.7739     -16.496  1.2093E+06      320.97
2024  05  10  13  12   0.000      64.291     -81.430      482.12      1149.8      322.60     -247.55      3.5082  0.00050354     0.97231    0.027185  5.6331E-06   0.0056225      0.0000  7.1094E+05      1689.6      1402.0      36.767      2.0596  6.5213E+05     -22788.      382.57     -137.51      134.54  1.8240E-12      40270.      357.49  1.7467E+06      494.98      482.12  5.2199E-07  1.3198E-10      1.0058      181.41      9.9113     -10.847      181.41      9.9047     -10.850  1.6876E+06      343.17
2024  05  10  13  13   0.000      69.519     -85.190      482.60      1121.8      407.84     -128.65      4.6966  0.00037872     0.97842    0.021202  3.9253E-06   0.0044244      0.0000  5.5731E+05      1863.5      1414.4      29.878      1.6966  5.1355E+05     -13210.      436.59      47.414      142.06  1.7132E-12      48265.      362.16  1.4570E+06      495.49      482.60  3.7353E-07  8.7461E-11     0.62518      181.51      9.5555     -5.9738      181.51      9.5519     -5.9777  1.4301E+06      355.37
2024  05  10  13  14   0.000      106.32     -88.650      483.09      1095.8      346.16      190.59     0.68181  0.00034682     0.98145    0.018202  3.9549E-06   0.0034804      0.0000  2.9428E+05      2343.1      1386.1      16.086      2.1214  2.7694E+05     -2916.9      212.12      363.30      126.64  1.5612E-12      32665.      353.10  7.0915E+05      495.99      483.10  1.7638E-07  3.6427E-11     0.54071      181.43      9.7755      3.8523      181.43      9.7769      3.8474  6.9474E+05      338.02
2024  05  10  13  15   0.000     -142.57     -86.890      483.60      1076.6     -236.98      154.20    -0.29045  0.00051918     0.97799    0.021495  5.4958E-06   0.0027406      0.0000  1.7722E+05      2852.1      1347.0      10.883      3.7864  1.6840E+05      5241.1     -322.38     -109.05      86.118  1.4030E-12      25859.      318.94  4.1188E+05      496.48      483.60  9.3771E-08  1.7188E-11     0.64733      181.27     -10.390      1.8135      181.27     -10.390      1.8178  4.1061E+05      298.10
2024  05  10  13  16   0.000     -132.16     -83.180      484.11      1062.6     -236.81      54.797     -5.0835  0.00048704     0.98029    0.019224  4.9600E-06   0.0016000      0.0000  1.3691E+05      2952.2      1335.8      11.311      2.7069  1.3118E+05      8730.6     -117.82     -248.90      40.474  1.2807E-12      26157.      277.87  4.3970E+05      496.96      484.11  6.5628E-08  1.0741E-11     0.51344      181.15     -13.344     -3.3691      181.15     -13.348     -3.3642  4.5707E+05      261.12
2024  05  10  13  17   0.000     -129.28     -79.390      484.62      1051.4     -190.06      9.1181     -4.5175  0.00041387     0.98359    0.016004  3.5680E-06  0.00038277      0.0000  1.3105E+05      3016.4      1304.8      12.960      2.0630  1.2566E+05      9070.7     -3.1601     -207.30      17.433  1.2040E-12      18892.      266.56  5.0508E+05      497.41      484.62  5.9199E-08  9.1904E-12     0.34197      180.79     -14.606     -8.3686      180.79     -14.612     -8.3624  4.9305E+05      258.14
2024  05  10  13  18   0.000     -128.04     -75.590      485.14      1042.3     -131.85     -1.0912     -3.9633  0.00036758     0.98490    0.014734  2.9162E-06  0.00014678      0.0000  1.2723E+05      3072.8      1264.3      10.209      1.5291  1.2247E+05      8612.8      21.300     -135.01      11.481  1.1241E-12      9256.3      276.33  3.9413E+05      497.85      485.13  5.4321E-08  7.8818E-12     0.25550      180.46     -15.502     -13.723      180.46     -15.514     -13.716  3.1442E+05      276.78
2024  05  10  13  19   0.000     -127.42     -71.790      485.65      1037.9     -94.032     0.28689     -4.2650  0.00035340     0.98457    0.015072  2.8459E-06  0.00055554      0.0000  1.1692E+05      3304.9      1242.0      6.2309      1.2410  1.1338E+05      7915.6      34.877     -103.34      8.6731  1.0753E-12      5596.5      336.31  1.9696E+05      498.27      485.64  4.9186E-08  6.8394E-12     0.23467      180.38     -17.052     -19.243      180.39     -17.067     -19.233  1.7678E+05      330.49
2024  05  10  13  20   0.000     -127.08     -67.980      486.15      1033.2     -66.545     -1.2928     -4.5079  0.00034049     0.98458    0.015075  2.6732E-06  0.00061537      0.0000  1.2312E+05      3289.2      1240.3      5.6546      1.1234  1.1948E+05      7008.9      33.576     -82.786      9.3424  1.0442E-12      3585.1      369.29  1.6306E+05      498.68      486.15  5.2366E-08  7.1464E-12     0.21015      180.78     -19.167     -24.394      180.78     -19.186     -24.383  1.7170E+05      354.13
2024  05  10  13  21   0.000     -126.92     -64.170      486.65      1023.8     -72.848     0.35299     -3.4818  0.00033055     0.98452    0.015148  2.4558E-06  0.00092333      0.0000  1.3776E+05      3008.0      1251.2      6.0821      1.0203  1.3364E+05      6473.5      14.898     -62.785      13.074  1.0206E-12      2883.3      379.30  1.7265E+05      499.04      486.65  6.0277E-08  8.3007E-12     0.18512      180.81     -20.392     -28.928      180.81     -20.414     -28.916  1.8797E+05      362.97
2024  05  10  13  22   0.000     -126.85     -60.370      487.13      1013.3     -74.897      7.8416     -3.5900  0.00030338     0.98549    0.014205  2.1657E-06   0.0011822      0.0000  1.3975E+05      3024.3      1247.6      5.9931     0.92450  1.3568E+05      6429.1     -3.4141     -49.957      17.064  9.9907E-13      2189.4      387.50  1.6042E+05      499.38      487.13  6.3522E-08  8.8526E-12     0.15631      180.74     -20.986     -31.729      180.74     -21.012     -31.715  1.8630E+05      366.68
2024  05  10  13  23   0.000     -126.85     -56.560      487.59      1002.8     -82.654      8.2735     -4.0144  0.00025634     0.98755    0.012187  1.7113E-06  0.00095035      0.0000  1.3900E+05      3020.0      1240.8      5.9027     0.76922  1.3500E+05      6674.8     -13.113     -44.557      20.259  9.8086E-13      2007.9      386.76  1.4806E+05      499.68      487.59  6.6216E-08  9.3799E-12     0.11844      180.74     -18.720     -32.212      180.74     -18.745     -32.197  1.8372E+05      374.86
2024  05  10  13  24   0.000     -126.90     -52.750      488.03      997.75     -87.602     -3.8721     -4.1771  0.00023561     0.98820    0.011564  1.4792E-06  0.00061803      0.0000  1.3181E+05      3074.0      1228.1      5.5699     0.70779  1.2814E+05      7039.3     -18.552     -42.453      23.276  9.6856E-13      1635.8      380.68  1.3637E+05      499.96      488.03  6.6502E-08  9.6295E-12    0.099888      180.69     -15.764     -30.321      180.71     -15.787     -30.306  1.7253E+05      375.53
2024  05  10  13  25   0.000     -126.98     -48.940      488.44      999.28     -75.390     -19.763     -3.7130  0.00025700     0.98642    0.013318  1.6622E-06  0.00057641      0.0000  1.2048E+05      3194.9      1212.2      5.0157     0.78753  1.1726E+05      7458.0     -20.739     -42.451      26.436  9.6244E-13      949.25      379.61  1.2435E+05      500.21      488.44  6.5016E-08  9.6830E-12     0.11182      180.64     -10.418     -26.049      180.65     -10.439     -26.036  1.5515E+05      377.25
