index,rho,N2,O2,O,He,H,Ar,N,AnomalousOxy,NO,Temperature
2024-05-12 03:33:00,1.8037355e-12,9533366000000.0,248777020000.0,49585813000000.0,790459400000.0,10585702000.0,5384489500.0,977841900000.0,49082850000.0,8503573500.0,1531.1226
2024-05-12 03:34:00,1.8416033e-12,11896017000000.0,344394400000.0,46736643000000.0,664320100000.0,10970617000.0,8143449600.0,929602400000.0,62433180000.0,12105526000.0,1591.5046
2024-05-12 03:35:00,1.9069804e-12,14565566000000.0,464818340000.0,44313963000000.0,569788700000.0,11747479000.0,11726982000.0,891931070000.0,78535370000.0,17084955000.0,1646.0166
2024-05-12 03:36:00,1.9987967e-12,17437705000000.0,608751200000.0,42462697000000.0,501029730000.0,12905321000.0,15985514000.0,867015260000.0,97344610000.0,23757904000.0,1692.7383
2024-05-12 03:37:00,2.1119094e-12,20355352000000.0,770607500000.0,41276745000000.0,453162800000.0,14418736000.0,20547630000.0,856293440000.0,118483690000.0,32320209000.0,1730.2438
2024-05-12 03:38:00,2.2383096e-12,23125960000000.0,940199050000.0,40814206000000.0,422321230000.0,16227685000.0,24865735000.0,860977950000.0,141161710000.0,42685178000.0,1757.7274
2024-05-12 03:39:00,2.3690062e-12,25552270000000.0,1103711300000.0,41111970000000.0,405605420000.0,18219338000.0,28347367000.0,882385600000.0,164145090000.0,54310150000.0,1775.0638
2024-05-12 03:40:00,2.4961112e-12,27469596000000.0,1246128100000.0,42193250000000.0,400906030000.0,20220045000.0,30527710000.0,922334100000.0,185822740000.0,66102678000.0,1782.8163
2024-05-12 03:41:00,2.6144443e-12,28775160000000.0,1354229200000.0,44069920000000.0,406705640000.0,22009672000.0,31195680000.0,983385500000.0,204368380000.0,76528420000.0,1782.1512
2024-05-12 03:42:00,2.72244e-12,29443750000000.0,1419416000000.0,46743207000000.0,421869650000.0,23358812000.0,30426941000.0,1069121700000.0,218000100000.0,83961110000.0,1774.6936
2024-05-12 03:43:00,2.8217344e-12,29522330000000.0,1439085500000.0,50194400000000.0,445464500000.0,24083225000.0,28515750000.0,1184337900000.0,225286400000.0,87186260000.0,1762.3264
2024-05-12 03:44:00,2.9131155e-12,29069022000000.0,1414126800000.0,54344910000000.0,476555770000.0,24105257000.0,25804580000.0,1334573400000.0,225413200000.0,85686450000.0,1746.3485
2024-05-12 03:45:00,3.0001856e-12,28204167000000.0,1351828600000.0,59098054000000.0,514215150000.0,23462932000.0,22694056000.0,1527018800000.0,218350490000.0,80007840000.0,1728.5123
2024-05-12 03:46:00,3.0904706e-12,27109066000000.0,1265079200000.0,64383992000000.0,557538300000.0,22291003000.0,19578964000.0,1771230000000.0,204865210000.0,71591160000.0,1711.3135
2024-05-12 03:47:00,3.185327e-12,25883130000000.0,1163006600000.0,70051830000000.0,605623100000.0,20801067000.0,16657661000.0,2076277000000.0,186358710000.0,61880513000.0,1695.8726
2024-05-12 03:48:00,3.2834746e-12,24589982000000.0,1052953900000.0,75918570000000.0,657787800000.0,19214825000.0,14029594000.0,2449990000000.0,164609740000.0,52119910000.0,1682.7777
2024-05-12 03:49:00,3.3819566e-12,23265014000000.0,940423300000.0,81794390000000.0,713806100000.0,17722583000.0,11728730000.0,2896547300000.0,141467100000.0,43153030000.0,1672.1118
2024-05-12 03:50:00,3.4773595e-12,21925660000000.0,829413200000.0,87512630000000.0,774079250000.0,16461939000.0,9751620000.0,3413610600000.0,118578640000.0,35412450000.0,1663.5153
2024-05-12 03:51:00,3.5673827e-12,20585290000000.0,723018000000.0,92965590000000.0,839802400000.0,15516776000.0,8078912000.0,3989660000000.0,97216030000.0,29018526000.0,1656.2998
2024-05-12 03:52:00,3.652081e-12,19263792000000.0,623779700000.0,98133585000000.0,913000900000.0,14930996000.0,6685704700.0,4602511500000.0,78203380000.0,23901686000.0,1649.5988
2024-05-12 03:53:00,3.7343848e-12,17991940000000.0,533803930000.0,103095390000000.0,996499300000.0,14720964000.0,5545576400.0,5220710000000.0,61938820000.0,19899605000.0,1642.5297
2024-05-12 03:54:00,3.8198424e-12,16807940000000.0,454565900000.0,108021490000000.0,1093702600000.0,14886065000.0,4630264000.0,5807255600000.0,48477348000.0,16823195000.0,1634.3441
2024-05-12 03:55:00,3.9151182e-12,15749754000000.0,386737900000.0,113126020000000.0,1208365200000.0,15412818000.0,3909269500.0,6325840000000.0,37635350000.0,14490358000.0,1624.5204
2024-05-12 03:56:00,4.0265256e-12,14846166000000.0,330146120000.0,118621840000000.0,1344163300000.0,16272236000.0,3350405000.0,6747075000000.0,29094662000.0,12740900000.0,1612.7961
2024-05-12 03:57:00,4.1578715e-12,14111377000000.0,283909750000.0,124644680000000.0,1504191700000.0,17412571000.0,2921299700.0,7052734000000.0,22483812000.0,11440258000.0,1599.1521
2024-05-12 03:58:00,4.309455e-12,13542839000000.0,246712800000.0,131217320000000.0,1690248800000.0,18752289000.0,2591123700.0,7237854600000.0,17434595000.0,10477687000.0,1583.7716
2024-05-12 03:59:00,4.476995e-12,13123548000000.0,217082330000.0,138205340000000.0,1902070600000.0,20176447000.0,2331920400.0,7309783700000.0,13615654000.0,9764593000.0,1567.0116
2024-05-12 04:00:00,4.651822e-12,12826442000000.0,193625100000.0,145318490000000.0,2136582500000.0,21546185000.0,2119746300.0,7285926500000.0,10746327000.0,9231488000.0,1549.3844
2024-05-12 04:01:00,4.8222637e-12,12619482000000.0,175158850000.0,152156800000000.0,2387599700000.0,22719212000.0,1935508200.0,7190109000000.0,8599693000.0,8827002000.0,1531.5337
2024-05-12 04:02:00,4.975311e-12,12469715000000.0,160746640000.0,158269280000000.0,2646194000000.0,23583085000.0,1765441300.0,7049134000000.0,6998332000.0,8513495600.0,1514.1755
2024-05-12 04:03:00,5.0991403e-12,12345924000000.0,149679310000.0,163247210000000.0,2901807000000.0,24080947000.0,1601229000.0,6888658000000.0,5806725600.0,8264974000.0,1498.0089
2024-05-12 04:04:00,5.1850672e-12,12219488000000.0,141408960000.0,166798630000000.0,3144197600000.0,24230527000.0,1439412000.0,6730386000000.0,4923528000.0,8061892600.0,1483.6011
2024-05-12 04:05:00,5.228793e-12,12064138000000.0,135481336000.0,168796810000000.0,3365525300000.0,24113625000.0,1280195200.0,6590169000000.0,4274047200.0,7885523000.0,1471.2839
2024-05-12 04:06:00,5.2299714e-12,11854705000000.0,131469010000.0,169267410000000.0,3561920400000.0,23855190000.0,1125931500.0,6476220000000.0,3804049200.0,7713429500.0,1461.0846
2024-05-12 04:07:00,5.1915724e-12,11568591000000.0,128930110000.0,168361830000000.0,3734085600000.0,23591416000.0,979729400.0,6389363000000.0,3474861800.0,7517248500.0,1452.7096
2024-05-12 04:08:00,5.121838e-12,11200784000000.0,127565750000.0,166401980000000.0,3885103800000.0,23438213000.0,846023100.0,6326053000000.0,3259608300.0,7273153000.0,1445.9779
2024-05-12 04:09:00,5.0240025e-12,10731528000000.0,126752680000.0,163556150000000.0,4022596500000.0,23485917000.0,725447600.0,6271938300000.0,3140348200.0,6942762500.0,1439.8513
2024-05-12 04:10:00,4.9033277e-12,10162606000000.0,126006490000.0,160033420000000.0,4153221000000.0,23776920000.0,619179900.0,6210014000000.0,3106243300.0,6503698400.0,1433.5009
2024-05-12 04:11:00,4.7641366e-12,9510539000000.0,124935130000.0,155984470000000.0,4280730500000.0,24299650000.0,527684930.0,6120846400000.0,3152194000.0,5954557000.0,1426.2062
2024-05-12 04:12:00,4.609513e-12,8804612000000.0,123303390000.0,151491500000000.0,4404134000000.0,24984295000.0,450776670.0,5985372500000.0,3277919500.0,5317981700.0,1417.4746
2024-05-12 04:13:00,4.441352e-12,8083004700000.0,121100390000.0,146575050000000.0,4516021300000.0,25696672000.0,387859330.0,5787450000000.0,3487424300.0,4638097400.0,1407.1711
2024-05-12 04:14:00,4.2606365e-12,7387175500000.0,118575555000.0,141211010000000.0,4601918500000.0,26245276000.0,338165660.0,5517483700000.0,3788669200.0,3969792500.0,1395.6094
2024-05-12 04:15:00,4.0684222e-12,6756677000000.0,116234420000.0,135374890000000.0,4641312500000.0,26407117000.0,301022140.0,5174414000000.0,4193234700.0,3364180500.0,1383.5829
2024-05-12 04:16:00,3.86663e-12,6225900000000.0,114810470000.0,129076080000000.0,4610672000000.0,25976242000.0,276098780.0,4766414400000.0,4715894000.0,2858882800.0,1372.3407
2024-05-12 04:17:00,3.6586875e-12,5823141500000.0,115238610000.0,122382830000000.0,4489050300000.0,24830368000.0,263756750.0,4310097200000.0,5373919000.0,2474850300.0,1363.4912
2024-05-12 04:18:00,3.449626e-12,5571549300000.0,118658770000.0,115426030000000.0,4264487300000.0,22980305000.0,265506640.0,3826784700000.0,6185850400.0,2220221700.0,1358.8458
2024-05-12 04:19:00,3.2454976e-12,5492234500000.0,126506140000.0,108373110000000.0,3939891700000.0,20581806000.0,284838270.0,3339061800000.0,7169514500.0,2098610800.0,1360.2269
2024-05-12 04:20:00,3.052148e-12,5606341600000.0,140649460000.0,101381370000000.0,3534675000000.0,17890957000.0,328588030.0,2866386800000.0,8339099600.0,2117960600.0,1369.2338
2024-05-12 04:21:00,2.8742117e-12,5936394000000.0,163596910000.0,94560010000000.0,3081435000000.0,15188781000.0,409350430.0,2423212500000.0,9701204000.0,2299312000.0,1387.0154
2024-05-12 04:22:00,2.7142138e-12,6504373000000.0,198661730000.0,87941430000000.0,2618357700000.0,12707818000.0,549526000.0,2018540000000.0,11250267000.0,2684434700.0,1414.0664
2024-05-12 04:23:00,2.5732235e-12,7325313000000.0,249928970000.0,81518210000000.0,2180614700000.0,10593861000.0,787531300.0,1657257100000.0,12963484000.0,3341321700.0,1450.0743
2024-05-12 04:24:00,2.4512046e-12,8395985000000.0,321754330000.0,75277420000000.0,1793797500000.0,8905582000.0,1185953800.0,1341652000000.0,14796492000.0,4363185000.0,1493.847
2024-05-12 04:25:00,2.3478177e-12,9681978000000.0,417514780000.0,69255670000000.0,1471635100000.0,7637953500.0,1838767900.0,1072346300000.0,16681262000.0,5850402300.0,1543.3207
2024-05-12 04:26:00,2.2623437e-12,11108305000000.0,537576370000.0,63556120000000.0,1217244400000.0,6751603700.0,2869308400.0,848550600000.0,18527056000.0,7864014000.0,1595.6768
2024-05-12 04:27:00,2.1930953e-12,12559443000000.0,676866800000.0,58330685000000.0,1026642540000.0,6197862400.0,4403192300.0,667748000000.0,20226103000.0,10345944000.0,1647.5311
2024-05-12 04:28:00,2.1371286e-12,13893032000000.0,823225550000.0,53747573000000.0,892529700000.0,5932950000.0,6499239000.0,525779830000.0,21663630000.0,13035720000.0,1695.2063
2024-05-12 04:29:00,2.0901388e-12,14961602000000.0,957777640000.0,49947727000000.0,807368460000.0,5924530000.0,9039106000.0,417244700000.0,22731713000.0,15450728000.0,1735.0339
2024-05-12 04:30:00,2.0472474e-12,15637158000000.0,1058215900000.0,47023894000000.0,765386000000.0,6151629300.0,11627715000.0,336254140000.0,23344398000.0,16997673000.0,1763.6543
2024-05-12 04:31:00,2.001134e-12,15795379000000.0,1101641400000.0,44971764000000.0,763467500000.0,6603004000.0,13566233000.0,276923970000.0,23450745000.0,17171419000.0,1777.2744
2024-05-12 04:32:00,1.9471098e-12,15374710000000.0,1074730400000.0,43755315000000.0,802034800000.0,7266521600.0,14131577000.0,234278450000.0,23043183000.0,15850463000.0,1773.2941
2024-05-12 04:33:00,1.8896894e-12,14453749000000.0,984455200000.0,43395465000000.0,885976330000.0,8112568000.0,13087176000.0,204658440000.0,22158172000.0,13442240000.0,1752.7607
2024-05-12 04:34:00,1.8306927e-12,13107524000000.0,845939540000.0,43798957000000.0,1023809550000.0,9098985000.0,10719887000.0,184913250000.0,20870816000.0,10537119000.0,1716.2871
2024-05-12 04:35:00,1.7730074e-12,11451587000000.0,682062250000.0,44823407000000.0,1227968600000.0,10163822000.0,7765252600.0,172669550000.0,19282221000.0,7707187700.0,1665.5232
2024-05-12 04:36:00,1.7195827e-12,9629870000000.0,516885940000.0,46275400000000.0,1513685000000.0,11231378000.0,5002750000.0,166150650000.0,17505436000.0,5325381000.0,1603.0856
2024-05-12 04:37:00,1.6722847e-12,7797068000000.0,369623200000.0,47911880000000.0,1896556800000.0,12227913000.0,2902038800.0,164021440000.0,15650821000.0,3527132400.0,1532.3579
2024-05-12 04:38:00,1.6313459e-12,6094718000000.0,251181250000.0,49469698000000.0,2387991900000.0,13098846000.0,1545737700.0,165260180000.0,13814910000.0,2276687600.0,1457.2212
2024-05-12 04:39:00,1.5958123e-12,4628036500000.0,164051080000.0,50724430000000.0,2989139400000.0,13825618000.0,776790600.0,169140450000.0,12073066000.0,1458901000.0,1381.7319
2024-05-12 04:40:00,1.564981e-12,3451533000000.0,104684700000.0,51565847000000.0,3684910200000.0,14430475000.0,381287600.0,175280540000.0,10477465000.0,947382800.0,1309.781
2024-05-12 04:41:00,1.5400385e-12,2568811400000.0,66702310000.0,52053905000000.0,4441158700000.0,14973356000.0,190401840.0,183764650000.0,9058190000.0,637483140.0,1244.7596
2024-05-12 04:42:00,1.5251262e-12,1946323100000.0,43536966000.0,52428523000000.0,5207995400000.0,15540680000.0,101035560.0,195224910000.0,7826839600.0,454616130.0,1189.2712
2024-05-12 04:43:00,1.5264876e-12,1532920900000.0,29872097000.0,53038232000000.0,5928478000000.0,16231910000.0,59334400.0,210835770000.0,6781386000.0,350494980.0,1144.933
2024-05-12 04:44:00,1.5505335e-12,1276992800000.0,22003790000.0,54233982000000.0,6549845000000.0,17151537000.0,39757420.0,232188170000.0,5910838000.0,295963940.0,1112.291
2024-05-12 04:45:00,1.6015058e-12,1135961000000.0,17599293000.0,56263044000000.0,7032511400000.0,18400778000.0,30823290.0,261031530000.0,5199260700.0,274416400.0,1090.8545
2024-05-12 04:46:00,1.6797176e-12,1078326260000.0,15272311000.0,59199384000000.0,7354041500000.0,20070715000.0,27500842.0,298947380000.0,4629127700.0,276778300.0,1079.2423
2024-05-12 04:47:00,1.7806492e-12,1081334040000.0,14209274000.0,62914606000000.0,7509812700000.0,22230070000.0,27608076.0,346973960000.0,4183440600.0,297861860.0,1075.4137
2024-05-12 04:48:00,1.895164e-12,1126998900000.0,13908153000.0,67094712000000.0,7509755600000.0,24904139000.0,30162220.0,405272560000.0,3847224000.0,333660900.0,1076.9641
2024-05-12 04:49:00,2.0106904e-12,1198703500000.0,14024090000.0,71291970000000.0,7374754500000.0,28044250000.0,34578536.0,472819400000.0,3608463600.0,379443940.0,1081.444
2024-05-12 04:50:00,2.113527e-12,1279670400000.0,14296585000.0,75016075000000.0,7130720000000.0,31488930000.0,40263150.0,547365400000.0,3458529800.0,428975520.0,1086.6635
2024-05-12 04:51:00,2.191552e-12,1353925800000.0,14532917000.0,77835360000000.0,6804647000000.0,34939850000.0,46483090.0,625512200000.0,3392684000.0,475222620.0,1090.9558
2024-05-12 04:52:00,2.2364799e-12,1409045500000.0,14619916000.0,79457750000000.0,6419955000000.0,37967294000.0,52506960.0,703152260000.0,3410324500.0,512294900.0,1093.3633
2024-05-12 04:53:00,2.2455661e-12,1439451000000.0,14540026000.0,79788760000000.0,5995323000000.0,40080320000.0,57934984.0,776056600000.0,3515634700.0,537537340.0,1093.7335
2024-05-12 04:54:00,2.2217315e-12,1448158800000.0,14369452000.0,78932666000000.0,5544407000000.0,40845914000.0,63006450.0,840625800000.0,3718282200.0,552722750.0,1092.706
2024-05-12 04:55:00,2.1764099e-12,1451279400000.0,14317050000.0,77289740000000.0,5076527000000.0,40017564000.0,69105340.0,895884070000.0,4034671600.0,565708740.0,1092.1182
2024-05-12 04:56:00,2.1171038e-12,1462200700000.0,14548466000.0,75117710000000.0,4599827700000.0,37662867000.0,77986990.0,940460900000.0,4489692000.0,583748540.0,1093.411
2024-05-12 04:57:00,2.0533306e-12,1499638400000.0,15301774000.0,72739365000000.0,4121228200000.0,34124010000.0,92713420.0,974831600000.0,5119269000.0,616696770.0,1098.4856
2024-05-12 04:58:00,1.9940057e-12,1585910000000.0,16905010000.0,70447280000000.0,3647271000000.0,29913190000.0,118655976.0,1000742100000.0,5973627000.0,677114300.0,1109.4187
2024-05-12 04:59:00,1.9441118e-12,1745506500000.0,19813937000.0,68382087000000.0,3185062400000.0,25562618000.0,165589060.0,1019582700000.0,7121907000.0,780703000.0,1128.0083
2024-05-12 05:00:00,1.9039852e-12,2006194700000.0,24701735000.0,66504326000000.0,2742216300000.0,21502073000.0,252004420.0,1031472740000.0,8657757000.0,948501100.0,1155.5189
2024-05-12 05:01:00,1.8702967e-12,2400194700000.0,32576901000.0,64629090000000.0,2326845500000.0,17997177000.0,412671170.0,1035154950000.0,10706207000.0,1209778400.0,1192.4883
2024-05-12 05:02:00,1.838442e-12,2964113300000.0,44914550000.0,62515317000000.0,1947074400000.0,15158579000.0,709849100.0,1028740000000.0,13431000000.0,1605241000.0,1238.6094
2024-05-12 05:03:00,1.8056448e-12,3737725400000.0,63783270000.0,59983413000000.0,1609861600000.0,12985300000.0,1245427200.0,1011219040000.0,17042031000.0,2191004000.0,1292.7255
2024-05-12 05:04:00,1.7732171e-12,4761926500000.0,91944395000.0,57002990000000.0,1319781800000.0,11417858000.0,2164846300.0,983590400000.0,21800040000.0,3044357400.0,1352.9471
2024-05-12 05:05:00,1.7468379e-12,6076171300000.0,132882820000.0,53707975000000.0,1078086600000.0,10378756000.0,3637360600.0,949002040000.0,28016323000.0,4272338000.0,1416.8671
2024-05-12 05:06:00,1.7348257e-12,7714085000000.0,190687220000.0,50340276000000.0,882763700000.0,9796284000.0,5800729000.0,911957300000.0,36041800000.0,6022951400.0,1481.8188
2024-05-12 05:07:00,1.7453883e-12,9694339000000.0,269597080000.0,47164220000000.0,729306000000.0,9615958000.0,8678606000.0,877199560000.0,46240473000.0,8496200700.0,1545.0907
2024-05-12 05:08:00,1.7843826e-12,12007509000000.0,373080700000.0,44407720000000.0,611961700000.0,9802480000.0,12112657000.0,848847800000.0,58941900000.0,11946393000.0,1604.0911
2024-05-12 05:09:00,1.8536943e-12,14599362000000.0,502329770000.0,42233596000000.0,524771900000.0,10336201000.0,15761132000.0,830157700000.0,74366990000.0,16665522000.0,1656.4692
2024-05-12 05:10:00,1.9507844e-12,17360382000000.0,654535030000.0,40743950000000.0,462336800000.0,11203725000.0,19188363000.0,823583640000.0,92536040000.0,22931671000.0,1700.2493
2024-05-12 05:11:00,2.069203e-12,20126882000000.0,821571100000.0,39999420000000.0,420212540000.0,12386924000.0,22003263000.0,831169100000.0,113159970000.0,30906046000.0,1733.9713
2024-05-12 05:12:00,2.1997825e-12,22698265000000.0,989918130000.0,40033640000000.0,394995900000.0,13845795000.0,23966520000.0,854868300000.0,135554150000.0,40484050000.0,1756.8287
2024-05-12 05:13:00,2.3327449e-12,24871640000000.0,1142567900000.0,40867767000000.0,384295930000.0,15504118000.0,25019245000.0,896882970000.0,158590440000.0,51134410000.0,1768.7513
2024-05-12 05:14:00,2.4598823e-12,26482215000000.0,1262589800000.0,42514636000000.0,386582640000.0,17240164000.0,25236760000.0,959921800000.0,180737740000.0,61826290000.0,1770.4224
2024-05-12 05:15:00,2.57635e-12,27436171000000.0,1337218300000.0,44980320000000.0,400977660000.0,18889046000.0,24753170000.0,1047454940000.0,200200830000.0,71128230000.0,1763.1992
2024-05-12 05:16:00,2.6816069e-12,27730052000000.0,1361113500000.0,48258945000000.0,427033920000.0,20265560000.0,23705526000.0,1163887400000.0,215162180000.0,77562180000.0,1748.9648
2024-05-12 05:17:00,2.7787187e-12,27440508000000.0,1337011500000.0,52322740000000.0,464465720000.0,21201200000.0,22204172000.0,1314750700000.0,224077900000.0,80062595000.0,1729.908
2024-05-12 05:18:00,2.871732e-12,26683711000000.0,1273165300000.0,57099500000000.0,512856330000.0,21591706000.0,20317411000.0,1506318200000.0,225964200000.0,78304440000.0,1707.9967
2024-05-12 05:19:00,2.9632366e-12,25578204000000.0,1180179000000.0,62452503000000.0,571391000000.0,21425392000.0,18094617000.0,1745182800000.0,220597580000.0,72772350000.0,1684.7423
2024-05-12 05:20:00,3.0628844e-12,24341635000000.0,1074713300000.0,68321560000000.0,638870600000.0,20765848000.0,15722534000.0,2040835500000.0,208556260000.0,64897400000.0,1663.132
2024-05-12 05:21:00,3.1728157e-12,23088884000000.0,966881200000.0,74557840000000.0,713473500000.0,19757865000.0,13317737000.0,2401222300000.0,191111320000.0,56025354000.0,1644.5698
2024-05-12 05:22:00,3.2916519e-12,21884643000000.0,862968800000.0,80977240000000.0,793009600000.0,18578878000.0,10997559000.0,2831880600000.0,169979540000.0,47257530000.0,1629.818
2024-05-12 05:23:00,3.415445e-12,20752650000000.0,766097300000.0,87381090000000.0,875346260000.0,17398665000.0,8869907000.0,3333553000000.0,147017800000.0,39295220000.0,1619.0471
2024-05-12 05:24:00,3.5387106e-12,19688656000000.0,677242700000.0,93573020000000.0,958905700000.0,16355178000.0,7016688000.0,3899318000000.0,123942216000.0,32470620000.0,1611.8882
2024-05-12 05:25:00,3.6562966e-12,18675229000000.0,596274600000.0,99402880000000.0,1043102760000.0,15545479000.0,5481494500.0,4512792000000.0,102125890000.0,26847252000.0,1607.5393
2024-05-12 05:26:00,3.7651414e-12,17699370000000.0,522861870000.0,104800675000000.0,1128751800000.0,15029450000.0,4269245000.0,5147690300000.0,82501760000.0,22338132000.0,1604.9171
2024-05-12 05:27:00,3.8653837e-12,16760732000000.0,456854830000.0,109800500000000.0,1218028500000.0,14838278000.0,3353567500.0,5770966000000.0,65564960000.0,18792507000.0,1602.846
2024-05-12 05:28:00,3.960621e-12,15874461000000.0,398320000000.0,114541410000000.0,1314322500000.0,14983989000.0,2689742000.0,6347095500000.0,51442800000.0,16045323000.0,1600.2296
2024-05-12 05:29:00,4.0570663e-12,15066258000000.0,347360500000.0,119238750000000.0,1421788200000.0,15461749000.0,2227829200.0,6844594000000.0,39999860000.0,13944798000.0,1596.198
2024-05-12 05:30:00,4.1617365e-12,14362850000000.0,303884400000.0,124129630000000.0,1544854400000.0,16249786000.0,1921375100.0,7240316000000.0,30941997000.0,12357848000.0,1590.1788
2024-05-12 05:31:00,4.280204e-12,13783045000000.0,267472720000.0,129402090000000.0,1687580300000.0,17304422000.0,1731292000.0,7521774000000.0,23904240000.0,11171987000.0,1581.9032
2024-05-12 05:32:00,4.415001e-12,13332609000000.0,237412340000.0,135144015000000.0,1853051200000.0,18553948000.0,1625833100.0,7687159400000.0,18513881000.0,10293252000.0,1571.3715
2024-05-12 05:33:00,4.564356e-12,13002974000000.0,212816100000.0,141299700000000.0,2042601100000.0,19896674000.0,1578096500.0,7743242500000.0,14428583000.0,9643888000.0,1558.8142
2024-05-12 05:34:00,4.722063e-12,12773467000000.0,192769130000.0,147662020000000.0,2255175500000.0,21207190000.0,1563053800.0,7703914600000.0,11355190000.0,9161044000.0,1544.6569
2024-05-12 05:35:00,4.8783993e-12,12616303000000.0,176456200000.0,153900290000000.0,2486952300000.0,22355829000.0,1556067000.0,7587732000000.0,9054028000.0,8795918000.0,1529.4957
2024-05-12 05:36:00,5.0218996e-12,12500642000000.0,163221570000.0,159621050000000.0,2731186600000.0,23234691000.0,1534034000.0,7416621600000.0,7336442000.0,8512370700.0,1514.0502
2024-05-12 05:37:00,5.141398e-12,12397161000000.0,152583260000.0,164439220000000.0,2978986900000.0,23785665000.0,1479439000.0,7212903700000.0,6057580000.0,8285062700.0,1499.0789
2024-05-12 05:38:00,5.2280693e-12,12279322000000.0,144186700000.0,168053510000000.0,3220577500000.0,24013302000.0,1384889300.0,6997966000000.0,5108598000.0,8096183000.0,1485.2653
2024-05-12 05:39:00,5.2764455e-12,12124710000000.0,137759240000.0,170284870000000.0,3447149000000.0,23985492000.0,1255083900.0,6789474000000.0,4409064000.0,7929818600.0,1473.1095
2024-05-12 05:40:00,5.284851e-12,11913486000000.0,133043660000.0,171096050000000.0,3652391000000.0,23810260000.0,1103979800.0,6599920000000.0,3900392200.0,7767580700.0,1462.8406
2024-05-12 05:41:00,5.2541678e-12,11628835000000.0,129763040000.0,170545770000000.0,3833583600000.0,23612266000.0,948862500.0,6435191000000.0,3540553200.0,7585823000.0,1454.3785
2024-05-12 05:42:00,5.1899505e-12,11268021000000.0,127732960000.0,168846600000000.0,3990288600000.0,23503137000.0,805594700.0,6297294000000.0,3300089300.0,7362368500.0,1447.6432
2024-05-12 05:43:00,5.095254e-12,10821800000000.0,126572150000.0,166136030000000.0,4125818400000.0,23568007000.0,682675900.0,6178937000000.0,3159182000.0,7065122000.0,1441.9672
2024-05-12 05:44:00,4.973315e-12,10289959000000.0,125894160000.0,162547030000000.0,4243782600000.0,23852999000.0,583176800.0,6067692000000.0,3105437700.0,6669043000.0,1436.5731
2024-05-12 05:45:00,4.8279835e-12,9688367000000.0,125426410000.0,158210490000000.0,4345543500000.0,24352131000.0,506671330.0,5948036000000.0,3132457500.0,6167746000.0,1430.8503
2024-05-12 05:46:00,4.6626422e-12,9043811000000.0,125009940000.0,153223410000000.0,4428322000000.0,25002977000.0,450579420.0,5802215000000.0,3238878000.0,5577650000.0,1424.3723
2024-05-12 05:47:00,4.4800314e-12,8390834700000.0,124656260000.0,147645740000000.0,4483886600000.0,25682305000.0,411668580.0,5612856000000.0,3427729700.0,4936541000.0,1417.0231
2024-05-12 05:48:00,4.2829846e-12,7768325000000.0,124605400000.0,141531200000000.0,4498603400000.0,26211527000.0,387031650.0,5365933000000.0,3706040300.0,4295127000.0,1409.0997
2024-05-12 05:49:00,4.0744352e-12,7214515000000.0,125344540000.0,134933690000000.0,4454774000000.0,26380261000.0,374559000.0,5053616000000.0,4084567600.0,3704866800.0,1401.3473
2024-05-12 05:50:00,3.858185e-12,6764237400000.0,127625020000.0,127937360000000.0,4334606000000.0,25991864000.0,373285250.0,4676800500000.0,4577352700.0,3206704400.0,1394.9325
2024-05-12 05:51:00,3.6390075e-12,6448075500000.0,132487110000.0,120660640000000.0,4125422500000.0,24922214000.0,383714720.0,4245576000000.0,5201224700.0,2827005200.0,1391.3566
2024-05-12 05:52:00,3.4223089e-12,6293162600000.0,141315160000.0,113242210000000.0,3825231700000.0,23171308000.0,408243620.0,3777073300000.0,5974504400.0,2579930400.0,1392.3026
2024-05-12 05:53:00,3.2137097e-12,6325231000000.0,155954760000.0,105823030000000.0,3446269800000.0,20876984000.0,451859360.0,3292699000000.0,6915480000.0,2475058000.0,1399.4381
2024-05-12 05:54:00,3.0180402e-12,6570439600000.0,178884130000.0,98509000000000.0,3014288700000.0,18276467000.0,523321730.0,2813802300000.0,8039497700.0,2526335700.0,1414.1885
2024-05-12 05:55:00,2.8388234e-12,7055181000000.0,213388400000.0,91355355000000.0,2563393700000.0,15637950000.0,637200060.0,2358600000000.0,9355466000.0,2761210000.0,1437.5106
2024-05-12 05:56:00,2.6782105e-12,7802350000000.0,263629850000.0,84373945000000.0,2128187600000.0,13191778000.0,817431230.0,1940847500000.0,10861145000.0,3228935700.0,1469.6941
2024-05-12 05:57:00,2.537366e-12,8822319000000.0,334330130000.0,77566010000000.0,1736359700000.0,11088079000.0,1102933800.0,1569637300000.0,12538377000.0,4006025000.0,1510.216
2024-05-12 05:58:00,2.4168662e-12,10100715000000.0,429837680000.0,70961050000000.0,1404791400000.0,9394071000.0,1556096400.0,1249880300000.0,14348256000.0,5194028500.0,1557.6707
2024-05-12 05:59:00,2.31697e-12,11585201000000.0,552304400000.0,64653435000000.0,1139254000000.0,8114291000.0,2273348400.0,982829000000.0,16228558000.0,6899051500.0,1609.7971
2024-05-12 06:00:00,1.9500545e-12,8821725000000.0,373023970000.0,56110103000000.0,1356286400000.0,10104585000.0,1647772400.0,840235160000.0,18093701000.0,5831056000.0,1553.2677
2024-05-12 06:01:00,1.8734849e-12,9686576000000.0,446093130000.0,51752620000000.0,1186868800000.0,9554833000.0,2331364400.0,673401600000.0,19839095000.0,7434686000.0,1591.5355
